x,y,z
-0.0171824,0.108837,0.0495039
-0.150018,0.747383,0.338335
-0.0874082,0.0096029,0.309214
-0.637703,-0.309893,-0.102229
0.0495529,0.00190139,0.180535
0.064874,0.37168,0.361834
-0.207807,-0.0986224,0.666551
0.708403,-0.426338,0.538793
0.731144,0.177604,0.19509
0.145097,0.0154975,-0.43918
-0.283263,0.0450421,0.221058
0.151011,0.508472,0.783753
-0.0613373,-0.198817,0.123741
0.334807,0.120084,-0.348385
0.229376,-0.155426,-0.426482
0.278842,-0.29389,-0.713463
0.314447,0.293721,0.679271
0.388272,0.512398,-0.320805
0.371376,0.412502,0.468092
0.194799,0.0955437,0.142811
-0.313772,0.11228,0.294615
0.210859,-0.0837762,-0.547361
0.0578788,0.111323,0.00248792
0.134509,0.0953813,0.8308
-0.0183894,-0.140439,-0.524948
-0.255866,-0.0480772,0.213171
0.0473455,0.117808,0.172678
-0.711492,0.224255,0.120159
0.283039,-0.0589685,0.381574
0.0174977,-0.125378,1.01878
0.207711,-0.20447,-0.557086
0.273202,-0.55009,-0.118038
-0.121884,0.275042,-0.00137453
-0.0325966,-0.281745,0.552091
6.03219e-06,0.0457949,0.459199
-0.225728,0.0193058,-0.556712
0.391081,-0.47721,-0.29776
0.401725,-0.133146,0.81458
-0.669129,0.0411626,0.167594
-0.115106,-0.0767712,-0.0402212
0.322032,-0.0547457,0.583995
-0.0381114,0.458222,0.904626
0.114121,0.603139,-0.484842
0.334489,0.490079,0.291502
0.382743,-0.524954,0.484016
-0.332176,-0.214968,0.30743
0.222396,-0.306802,-0.0743292
0.0369166,0.0567571,0.162315
0.437719,0.16152,0.671604
-0.0225771,-0.192792,0.343587
-0.0350441,-0.924456,0.169904
-0.46448,-0.202119,0.43096
0.0676752,0.820594,0.203235
-0.53479,-0.416669,0.0397549
-0.0965461,0.722973,0.498933
-0.191585,0.0154939,-0.0406206
-0.332751,0.21997,0.700739
0.777629,-0.422367,0.107964
-0.150169,0.486821,0.0981733
-0.129329,-0.588701,-0.557896
-0.281585,-0.617411,0.0970848
-0.543957,0.575473,0.514362
-0.16116,0.070926,-0.413065
-0.207346,-0.163321,0.287317
0.716233,0.315614,0.261886
-0.577011,0.413959,0.491977
0.380168,0.419325,0.898344
0.0235991,0.0486586,0.148241
-0.31836,0.00292468,0.733725
-0.73622,0.54416,0.272194
0.583528,0.394462,0.698595
-0.0420759,-0.578909,0.0146565
0.351787,0.485239,0.671188
0.19543,-0.710011,0.743979
0.048335,0.260686,-0.15132
-0.135144,0.122896,0.291375
-0.0356647,0.669821,0.0304712
0.121296,0.190963,0.375536
0.488486,-0.19208,-0.549093
-0.232998,0.00749121,0.183375
-0.205953,-0.198146,0.210257
0.0408568,-0.00152099,0.165457
0.0777576,0.0317818,-0.032745
-0.411926,-0.188604,0.950843
0.11088,0.115712,-0.136916
0.223779,-0.106485,0.139704
-0.538316,-0.160821,0.135185
0.00722541,-0.209216,0.778202
0.241868,0.0661177,-0.00881441
-0.294473,-0.294486,-0.128787
-0.0372803,-0.0710808,0.658358
-0.20447,0.115469,0.197444
-0.24959,0.274064,-0.0273544
-0.0277117,-0.0589413,0.884796
-0.209729,0.0648658,0.218265
0.136409,-0.240911,-0.436126
0.281668,-0.0994365,0.790877
-0.109172,-0.569677,-0.277468
-0.113666,-0.164641,0.0719563
-0.175275,0.0441867,0.582438
-0.175272,0.102748,0.516238
-0.0463061,-0.344911,0.471502
-0.106839,0.880048,0.400502
0.00673569,-0.0735139,0.378352
-0.345293,-0.326721,0.353062
0.692999,-0.375445,0.0462822
-0.230412,0.334987,0.687554
0.122465,-0.182655,0.958567
-0.132667,0.313467,-0.50942
-0.084286,0.251587,0.345979
0.475667,0.107979,0.343652
0.779978,-0.0228515,-0.0638544
0.0113088,0.172028,-0.253664
-0.0439141,0.183902,0.160611
-0.0627208,0.0363596,-0.0586282
0.203611,-0.540501,0.599419
-0.176865,0.173251,0.776228
0.700884,0.499402,-0.233173
0.0874241,0.357966,0.425034
0.0931622,0.211887,0.126525
0.701416,-0.251756,0.368808
-0.264541,-0.81916,0.400903
-0.762972,-0.249778,0.0274827
-0.284005,0.00152348,0.383709
-0.0286049,-0.167943,0.572933
0.338539,0.0829265,-0.162738
-0.180853,0.15349,-0.331319
0.0925621,0.622125,-0.117579
-0.594578,0.188238,0.391895
-0.15239,-0.151743,0.36179
-0.384349,-0.17374,0.0327845
0.290037,-0.537433,0.668017
0.275958,0.279331,0.334407
-0.138235,0.173389,0.111009
-0.0415353,0.206699,0.874386
-0.188449,0.0971043,-0.232424
-0.151422,-0.683486,-0.416187
0.0296403,-0.164045,0.0704702
-0.194063,-0.391223,0.572158
-0.0434268,0.466076,-0.496739
-0.376418,-0.212414,0.0758219
0.495481,0.230895,0.391732
0.100985,0.204958,0.228515
0.165742,0.148746,0.0580961
0.180786,-0.0603008,-0.00453192
-0.00853445,0.100818,-0.0244372
0.0278156,-0.158109,0.284272
-0.219657,0.52967,0.586406
-0.0252394,0.192341,0.0301773
0.172048,-0.1656,0.0942428
-0.377813,0.273235,-0.414873
0.154833,-0.156639,0.287414
-0.257274,-0.25174,-0.0178954
0.279711,0.1927,-0.0565096
0.039365,-0.00226199,0.308214
0.146615,-0.140788,-0.0470799
-0.151472,-0.0672374,0.19593
0.0577382,-0.189528,0.32665
-0.213797,-0.161322,-0.0364547
-0.0082431,-0.064826,-0.708135
0.00787962,-0.0607562,-0.0516054
-0.12282,-0.278411,-0.0884435
-0.421905,-0.381332,0.180946
0.301897,-0.000429833,0.94658
0.106934,-0.0230278,-0.313959
-0.19032,0.10397,0.241392
-0.452569,0.238029,-0.314617
0.230948,-0.378155,0.911491
-0.21697,-0.0816526,0.0202843
0.388568,0.418487,-0.235499
-0.000765589,0.0707739,0.285374
-0.000798981,-0.190667,0.108012
0.321649,-0.583804,-0.0278282
-0.654949,0.426687,0.308986
-0.137202,0.0237691,0.231038
0.0740667,-0.120723,0.608018
-0.0489647,0.535782,0.406331
-0.544339,-0.630229,0.622989
-0.256134,-0.188373,0.125927
0.265167,0.0843489,0.230112
-0.130092,0.121212,-0.698652
-0.20249,0.027555,-0.145049
-0.574043,-0.339458,0.534238
-0.142797,0.191179,-0.0122748
-0.0469528,0.0407782,-0.25157
-0.666416,0.113285,-0.168692
-0.411807,0.0564934,0.429503
-0.641001,-0.17165,-0.128318
-0.326905,0.395802,-0.453482
0.767477,0.243887,0.0130943
0.221798,0.0522533,-0.374227
0.271871,0.244867,-0.360401
-0.58899,-0.338071,0.0198205
-0.00998071,0.105579,0.131479
0.363526,0.580352,0.78754
0.17385,-0.228469,0.697415
0.363385,-0.12493,0.313458
0.181092,-0.0425937,0.0521974
0.348624,0.136656,-0.553371
0.332378,-0.224699,-0.490519
-0.319894,-0.441816,0.313942
0.184081,0.0698465,-0.657332
-0.123766,0.0419479,0.407852
0.130561,0.580308,-0.426328
-0.225543,-0.0448638,0.633182
0.02024,-0.0839987,0.301998
0.327932,0.549869,0.542808
0.040152,0.122071,0.181841
0.342854,-0.25704,-0.171924
0.291818,0.0145855,0.404747
-0.592291,-0.324388,-0.249192
0.906134,0.117838,0.14547
0.205693,-0.210681,0.416311
-0.0848577,0.40818,-0.17788
-0.807562,0.0723732,0.276868
0.221614,-0.445743,-0.177991
-0.254703,-0.193186,0.281743
0.329723,-0.283956,0.306825
-0.189221,-0.0152644,0.853338
0.0465851,0.656399,-0.112927
-0.0465382,0.506801,0.733927
0.00306836,-0.198475,0.17358
0.0778052,0.0039447,0.293669
-0.16743,-0.0366203,0.230401
0.320416,-0.606711,0.599402
0.0592202,-0.295501,0.978313
-0.105411,0.370052,0.0376423
0.0222066,0.262394,0.200739
-0.366974,0.338604,0.80202
0.266866,-0.278847,-0.576389
0.72534,0.0390811,0.133757
-0.00366223,-0.679135,0.0661457
0.104938,-0.319802,0.112003
-0.200021,0.101901,0.554122
0.25855,0.424522,0.752002
0.211118,0.0792431,0.739262
-0.784715,0.257672,0.03137
0.461576,-0.119817,0.257405
0.167506,0.0904926,0.51264
0.00515394,0.127153,0.450431
-0.801924,-0.447992,0.0307374
-0.0997137,0.0931914,0.254222
-0.333674,-0.189006,0.800778
-0.317894,0.0089542,0.257278
-0.721569,-0.0636429,0.169429
0.197229,-0.212575,0.00827396
0.895665,-0.201412,0.28776
0.693736,-0.25879,0.628975
-0.0136372,0.0713098,0.178812
-0.272546,0.348316,0.579425
-0.0534102,0.32226,0.436406
-0.290052,0.188199,0.262587
-0.0649695,-0.678196,0.651809
0.0163727,-0.480947,-0.441415
0.253132,0.154671,-0.671419
0.20309,0.190569,0.372192
-0.202149,-0.198617,1.00566
-0.379409,-0.278085,-0.429644
0.19395,-0.2668,0.219517
-0.112572,0.422896,0.563209
0.164476,0.356885,0.378121
-0.401491,-0.244809,0.450071
-0.112038,-0.102775,0.535022
0.149926,0.187301,-0.642495
-0.109909,0.0402266,0.45978
-0.00521138,0.061112,0.384878
0.063263,-0.483821,-0.552056
0.163275,-0.357479,-0.13338
0.113361,-0.149097,0.618881
-0.369318,-0.104189,0.0279097
-0.101011,0.0740593,0.828606
-0.193027,0.12262,0.145303
0.231712,-0.371335,0.0252387
0.0491805,0.12272,1.07856
-0.0677401,0.443721,-0.0722329
-0.0496307,0.0768118,-0.182539
0.0912928,0.0386556,-0.597381
0.193905,0.244763,0.928287
0.141823,0.187102,0.112846
-0.752425,-0.0404709,0.425959
-0.214839,0.146838,0.103092
0.112691,-0.306308,0.746514
-0.0373999,0.123885,-0.633385
0.570239,0.227768,0.525486
-0.0130264,0.19268,-0.389617
0.192794,-0.00142073,0.452162
0.0698041,0.33643,-0.638142
0.173707,-0.268734,-0.15052
-0.0182217,-0.0594481,-0.203949
0.16652,-0.182419,0.615945
0.290231,0.081717,0.253226
-0.0471101,-0.113846,-0.258061
-0.133933,-0.126204,0.97453
-0.0725552,-0.0642288,0.13208
0.0875459,-0.0594441,-0.193259
0.0120867,0.37649,-0.465768
-0.491216,-0.170859,0.341028
0.878173,-0.0895184,0.04639
-0.265411,-0.233276,0.766514
-0.108962,0.392819,0.0373465
0.544127,0.655252,0.557446
-0.461655,0.100774,-0.334116
-0.326771,0.422282,0.511327
-0.188221,0.025898,0.120042
-0.35555,-0.130307,-0.579396
0.205024,0.647632,-0.512888
0.000574792,-0.130954,0.330958
0.278139,0.292249,0.280305
0.0615129,-0.0953438,0.0794202
-0.348484,-0.147059,-0.0809446
-0.438006,-0.0871454,0.534803
0.00781049,-0.210316,-0.463386
-0.695431,0.434174,0.3409
-0.169011,0.0483576,-0.475522
0.257432,0.0940088,0.262482
-0.138007,-0.274219,-0.248107
0.148011,0.0485107,-0.225567
0.522726,0.106811,0.397899
-0.268756,0.155189,0.892069
0.444173,-0.186486,0.177247
-0.00677746,-0.0387212,0.0963809
-0.207431,-0.549358,0.771706
-0.0553865,0.0114885,0.886506
-0.314576,0.326599,0.703203
-0.53058,-0.32846,-0.165203
-0.133101,-0.0397897,0.189588
-0.157015,0.164234,0.29382
0.232945,-0.00639906,-0.118977
-0.194769,0.103407,-0.415853
0.263628,0.370613,0.0074857
0.177676,-0.310264,-0.70133
-0.0526715,-0.109323,-0.723549
-0.027847,0.465293,0.732414
0.0423388,0.264688,-0.55433
0.169478,0.159442,0.684839
0.0751702,0.706224,0.0275586
0.364101,-0.0713659,-0.648639
-0.191847,-0.311594,-0.38963
0.603771,-0.211243,0.877723
0.0972286,-0.273977,0.466098
-0.139815,-0.753988,0.143597
0.217007,0.0180282,0.0112089
0.149658,0.0459829,0.405221
-0.0726205,-0.259408,0.580967
-0.537697,-0.421319,0.271916
-0.51124,-0.213618,0.562321
0.172447,-0.0392251,0.0183287
-0.166706,-0.184415,0.148971
0.0633298,-0.0277712,-0.641624
0.211601,-0.0638456,0.422611
0.34254,0.535592,-0.0918822
0.663452,0.144894,0.0244804
0.235931,0.11756,-0.0990234
0.529174,0.32695,0.302274
-0.146389,0.186254,0.77432
0.203809,0.0961408,0.716032
0.185706,0.205035,-0.0760538
0.211055,0.106888,-0.617216
-0.0709372,0.133811,-0.578409
0.304821,-0.465288,0.173163
0.451035,0.625113,0.734117
-0.460967,0.0342158,-0.166391
-0.482906,0.0948586,0.499133
0.0152981,0.581574,-0.225047
0.340569,-0.0338142,-0.142948
0.13137,-0.148882,-0.309445
-0.235187,0.103522,-0.628908
-0.0655127,0.123313,-0.622431
-0.11806,-0.214112,0.505599
-0.0523886,-0.224315,-0.419736
0.098385,0.57293,-0.0149041
-0.410191,-0.0577697,0.320559
0.236858,-0.231933,0.124566
-0.270105,0.0444776,0.735968
0.506177,0.280677,-0.283488
0.263953,-0.0612814,-0.249562
-0.366575,-0.208834,0.547448
-0.174049,-0.112453,-0.454082
0.0723952,0.0284108,0.445509
0.270618,-0.211888,0.239903
-0.0861719,-0.397298,1.00504
-0.630036,-0.399125,0.263111
-0.163924,0.0667726,0.836882
0.349786,-0.349282,-0.173338
0.296962,0.193897,0.0632657
0.247431,0.0829988,0.23095
0.252801,-0.0808577,-0.0544654
0.166227,0.0408261,0.330846
-0.182062,-0.644838,0.310082
-0.470156,-0.178765,0.0854787
-0.0234839,-0.500277,0.468216
0.641954,-0.450926,0.383263
-0.718747,0.328488,0.073505
-0.237747,0.332097,0.867806
0.173278,-0.731643,0.595596
0.157923,0.00692239,0.91531
-0.303487,0.0641634,0.261307
0.00610243,0.199249,-0.651559
-0.531319,0.629955,0.189829
0.194137,-0.0577152,-0.460893
-0.182659,-0.0361258,-0.281251
0.501471,-0.776254,0.122619
-0.10095,-0.24351,0.27482
-0.30097,-0.144407,0.961923
0.315405,0.47348,-0.359555
0.0116704,0.336223,-0.34485
0.199608,-0.150363,0.200767
-0.112068,-0.111469,0.665507
0.0924952,-0.596414,-0.000309422
0.291706,-0.157532,0.270836
0.14855,0.147722,-0.148677
-0.156399,0.0621139,-0.0914147
0.249385,0.382104,-0.400541
0.0177833,0.0760179,0.787121
0.326744,-0.537065,0.181077
0.80078,-0.233685,0.12221
-0.582768,0.296536,0.270224
-0.0706947,-0.388382,-0.36038
-0.685095,0.227866,0.123876
-0.262603,-0.51865,0.847874
0.186815,0.056635,0.124392
-0.176844,-0.192075,-0.697082
0.238455,0.221328,0.80602
0.211443,0.0508561,0.468396
0.114278,-0.108183,0.65572
-0.0560891,0.116521,0.652781
0.0643985,-0.186166,0.164724
0.0723813,0.687035,0.6541
0.289902,-0.313781,0.524756
0.158878,-0.0539788,-0.540605
-0.274515,-0.390715,-0.206759
-0.434933,0.634494,0.489134
0.0852901,-0.158013,0.328405
0.118169,0.157808,0.311234
0.504691,-0.322494,0.570709
0.355401,-0.297789,-0.338382
-0.624388,-0.0732728,-0.45658
-0.0214766,0.101677,0.301139
0.582026,0.224934,-0.200635
0.0855048,-0.141711,-0.133461
0.662853,0.326795,0.526454
0.324666,-0.599944,-0.325656
0.723975,0.26503,-0.0472897
0.0688374,-0.126235,-0.429435
0.259343,-0.311076,0.191194
0.107121,0.149747,-0.663065
0.218683,0.302166,-0.0751323
0.139912,-0.0881627,-0.449286
0.252294,-0.104003,-0.172995
0.87247,0.106291,0.050626
0.478243,0.0313571,0.0446173
0.219833,0.163517,-0.295926
-0.418783,-0.417403,-0.219983
0.00278365,-0.0804607,0.289285
0.0133177,0.0919201,1.07357
0.234872,-0.0474217,0.344324
0.630699,0.0215485,-0.531499
-0.635573,-0.318444,0.191426
0.0425445,-0.181679,-0.584598
0.342992,0.166799,0.59412
0.665649,-0.523392,-0.301876
-0.144782,0.262575,-0.110671
0.365597,-0.179902,0.316801
0.185312,0.0732805,-0.134966
0.498853,-0.187613,0.217334
-0.220693,-0.355483,0.433387
-0.234966,0.0296291,-0.296961
0.0269539,0.232651,0.0644861
-0.646242,-0.162622,0.0347836
-0.251107,-0.167266,0.468482
-0.125209,-0.151306,0.241873
0.16447,0.088637,0.251317
-0.13328,0.182664,0.0596755
0.0540255,0.0152569,0.345323
-0.058414,0.214796,0.532851
0.410895,0.667832,-0.00263649
0.615621,-0.269574,0.395363
0.414634,-0.378759,-0.0320632
0.388423,-0.201937,0.721215
-0.320785,-0.110919,-0.628031
-0.280551,-0.119344,-0.442523
0.116714,-0.281812,-0.218203
0.0188574,-0.185555,0.167188
-0.0209593,0.0319274,0.189397
0.377986,0.0870016,-0.0344832
0.100789,0.0679467,0.329501
-0.924407,-0.0415944,0.050001
-0.559028,0.253215,-0.219595
-0.0852982,-0.0939988,0.163526
0.0408069,-0.0819907,-0.441116
-0.0549622,-0.0774662,0.113626
0.0174491,-0.730871,-0.121724
-0.363163,0.215719,0.906761
-0.148384,0.124433,-0.346443
-0.0217677,0.260798,0.52235
0.303996,-0.250605,-0.0315283
-0.0840846,0.2031,0.835273
-0.0130501,-0.0504246,0.767182
-0.174659,-0.163437,0.365366
0.149569,0.13279,-0.105122
-0.0277371,0.156022,0.0204918
-0.447094,-0.106481,-0.0923023
-0.188337,-0.127316,0.852059
0.121768,-0.117221,0.408492
0.226552,0.0908235,-0.148465
-0.52167,0.413819,0.275533
0.056833,0.787814,0.586938
0.42915,-0.200637,0.589855
0.0835556,0.0625494,0.833439
-0.248632,0.0365284,0.0181786
0.0272084,0.0782579,0.507494
0.325512,-0.494558,0.757142
0.0657301,-0.10494,0.416943
0.00375826,0.456539,-0.1873
-0.256414,0.0815798,0.25481
0.330017,0.0981086,0.899876
0.594686,0.174814,0.53229
0.173146,0.316912,-0.445837
-0.124188,0.0558204,0.0757137
0.012134,0.311079,0.746672
0.117049,-0.174999,-0.748085
-0.220471,-0.00824609,-0.0816124
-0.0797495,0.317772,-0.673345
0.197966,0.314801,0.607447
0.3181,0.447568,-0.0195008
-0.299835,0.111384,0.814253
-0.113486,0.194307,-0.268409
-0.243041,-0.488171,0.959334
0.0863373,0.022958,0.424896
-0.2206,0.366758,-0.05123
-0.0951125,0.120733,-0.138914
-0.100427,0.266453,1.07493
0.178214,-0.0687416,-0.461973
0.192939,0.037837,0.213423
0.268528,0.0187176,0.840338
-0.0273678,0.315541,0.14229
0.259925,0.0922506,0.130946
0.184696,0.603767,0.0132236
-0.0982515,-0.073389,0.286229
0.600764,-0.0837665,0.610446
-0.505666,-0.166084,0.419508
0.0797114,0.0732238,0.371027
-0.20162,0.222687,0.843272
-0.0829297,0.37944,0.740398
-0.362417,-0.100077,0.956827
0.288875,0.618436,-0.275306
0.0695089,0.554878,0.666484
-0.0292081,0.462238,-0.0096083
0.0456118,0.0563982,0.331387
0.227477,0.208674,0.721802
-0.0828644,-0.343854,0.301664
0.815343,-0.0349515,-0.0388131
-0.186971,-0.136298,0.807794
-0.0839984,-0.0627534,0.704893
0.0373129,-0.303952,-0.438616
-0.605064,0.26689,0.730126
-0.00191222,0.0419151,0.00561544
0.0404511,-0.0124474,0.0920461
-0.426127,-0.0670174,0.99001
0.425115,-0.0776342,0.858894
-0.662066,0.617897,0.0823843
-0.398014,-0.173916,0.697874
0.223831,-0.285206,0.148046
0.472443,0.512669,-0.0464544
-0.504626,-0.214005,0.350962
-0.44895,0.573311,-0.0109943
0.0496813,-0.170748,-0.06454
0.0170764,0.0542219,-0.233939
-0.135095,-0.063012,0.130226
0.366784,-0.105643,0.57672
0.22047,0.378572,0.206913
0.173163,-0.0542392,-0.0444523
-0.513977,-0.498543,0.129403
-0.796143,0.283243,0.145679
-0.0896677,0.372134,0.246344
0.234064,-0.117065,0.113702
0.0705569,-0.187717,0.196422
-0.0311355,0.111297,-0.42895
-0.0010065,0.0625942,0.227861
0.0152021,0.64968,0.310625
-0.0687428,0.087885,0.0581737
-0.564831,0.218539,0.0342355
-0.702906,-0.115915,0.336741
-0.745528,-0.482473,-0.0419286
0.172058,-0.307185,-0.429313
-0.580356,-0.0332529,0.181464
0.146461,-0.0556944,-0.533067
0.259069,0.242089,0.211194
0.0617765,-0.160713,0.0856598
-0.297658,0.312118,0.099519
-0.518117,-0.375349,0.739539
-0.317,0.350325,0.673448
0.024676,0.134716,0.222164
-0.400073,-0.184222,0.310185
-0.126248,0.170774,-0.260675
0.00452642,0.162223,0.519251
-0.0525766,-0.191817,-0.213039
-0.0815532,0.178587,1.02482
0.0513771,0.215881,0.804926
0.142255,0.127893,0.0617319
-0.0300352,0.45309,-0.0776755
0.410296,0.33686,0.335273
-0.0930124,0.281201,0.274246
-0.178717,0.750227,0.208478
-0.411618,-0.219649,-0.336167
0.27095,0.063707,0.46712
-0.241362,-0.368171,0.864889
-0.362827,0.43673,-0.395621
0.0743043,0.350196,0.623237
0.189855,0.0958767,-0.623602
-0.0513182,0.197607,-0.288168
-0.324676,0.393294,0.135023
-0.362387,-0.122171,-0.566752
0.1195,-0.0699467,0.11005
-0.268275,-0.268671,-0.300027
-0.0194259,0.0699079,0.688838
0.00526089,0.203346,0.116617
0.115081,-0.103759,0.283511
-0.719712,0.345664,0.451535
0.106612,-0.314591,-0.398918
-0.428387,-0.0152041,0.119962
0.584284,-0.280891,0.775016
0.729843,-0.53388,0.243217
0.319085,0.237156,0.0297538
0.19383,0.353765,0.782454
0.0919796,0.633673,0.0957141
0.276991,-0.339892,-0.0507374
-0.27275,0.0787367,-0.0146546
-0.169452,0.172162,-0.168005
-0.220006,0.0299073,-0.362623
0.740042,0.0110392,0.122218
0.811207,0.066155,0.397937
-0.113449,-0.342941,0.439371
-0.221151,0.111042,0.479445
-0.263324,0.0529126,0.0460993
0.294901,0.171877,-0.0471756
0.51788,0.260944,-0.042421
-0.760235,0.0024087,-0.0446371
-0.0634683,-0.0553697,-0.52136
0.0643005,0.107178,-0.502702
-0.368585,0.254659,-0.36213
-0.180879,-0.0209715,-0.540957
-0.369397,0.110193,0.0171831
-0.444496,-0.580823,0.262299
-0.0265392,0.032305,0.171665
0.0491477,-0.240226,0.0278558
0.184858,0.122347,-0.045934
0.243829,-0.0870989,0.171437
-0.120239,-0.469092,0.189261
-0.2061,-0.0745575,-0.0473324
0.149962,-0.121071,0.45347
0.0706203,-0.0260609,0.599215
0.45804,-0.677164,-0.004949
0.559646,0.377925,-0.182344
-0.238811,-0.121323,0.371529
-0.117283,0.088118,-0.174076
-0.145008,-0.185685,0.225063
0.536952,0.086364,0.129097
0.0571602,0.258592,-0.392934
-0.464629,0.453691,0.265057
0.028514,-0.0195313,0.0244973
0.0724293,-0.223409,-0.694922
-0.388208,0.0292591,-0.488057
0.0369698,-0.0875559,0.504692
-0.195983,-0.355423,-0.161854
0.771628,0.0774719,0.301155
-0.119809,-0.295283,0.440676
-0.223269,-0.239194,0.0355484
-0.0575446,-0.0989681,0.23625
0.0798105,-0.725903,0.638409
-0.0794497,0.386843,-0.693056
0.289112,-0.0882177,0.00259477
-0.30176,0.569138,0.0106352
-0.400837,0.574999,-0.0203161
0.158742,0.245937,0.800402
-0.710946,-0.326197,0.291306
0.48706,-0.217014,0.779553
-0.0474203,-0.0144022,-0.200516
-0.321111,0.02817,0.787567
-0.0860616,-0.0643464,0.0329053
-0.0586205,0.178248,0.1843
-0.511136,0.0212643,0.204394
-0.105933,0.057257,-0.219799
-0.308023,-0.101272,0.07104
-0.0119543,0.160705,0.47236
-0.254203,0.223073,0.538802
-0.322145,0.0057983,-0.679368
0.0570857,-0.0323657,0.609852
0.0993559,-0.131688,0.377018
0.0622746,-0.307674,-0.573386
-0.0108605,-0.0964769,-0.401565
0.154236,-0.0359538,0.527033
0.0885585,-0.188713,0.864135
0.118538,-0.0628806,0.345071
-0.263999,0.0152398,0.742693
-0.475108,0.223915,0.702245
-0.664508,-0.522652,0.507037
-0.211829,-0.168295,0.052566
-0.297525,0.0461631,0.135766
0.169176,0.496589,-0.3604
-0.317493,0.434295,-0.508037
-0.429588,0.0302011,0.131169
0.160108,0.137934,0.474864
-0.234577,0.129584,0.252098
0.0864011,0.854264,0.0879692
0.398568,-0.479863,-0.0811849
0.0334766,-0.223526,0.238311
0.265314,-0.224169,0.896175
-0.0670127,-0.274119,0.555782
-0.551215,0.356483,-0.515437
0.160902,0.281107,0.597127
-0.245174,-0.261346,-0.0987168
-0.28177,-0.601753,-0.465362
0.119907,0.125109,0.335309
0.0856671,0.218001,-0.100454
-0.136753,0.109672,0.374997
-0.0662394,0.25078,-0.308259
0.296096,-0.413058,0.735112
0.147809,0.32905,0.992882
-0.0706659,-0.502932,0.62218
-0.0878399,0.350517,-0.528562
-0.121282,-0.299288,0.312265
-0.24529,0.359001,0.925911
-0.0990724,-0.384686,0.340355
-0.0769249,0.119328,0.309322
0.154239,0.144047,-0.713207
0.307296,-0.00813614,0.301856
-0.189027,-0.155987,0.268875
0.188427,0.5543,0.117089
-0.112224,-0.203672,0.266347
0.616564,-0.34794,-0.303686
-0.38842,-0.292476,0.537785
-0.31391,-0.598245,-0.491314
0.288295,0.165022,0.643693
0.174108,0.022412,-0.00363839
-0.199207,0.363226,0.852089
0.573471,0.241125,-0.133238
0.341951,-0.193831,0.911242
0.135274,0.0817871,0.657707
